업종,업소명,주요품목,가격,연락처,주소,keyword,평점
한식_일반,통큰부대찌개,부대찌개,9000원,031-868-4270,경기도 동두천시 생연로 39-60,경기도 생연로 통큰부대찌개,4
한식_육류,상상초월,돼지갈비,8000원,02-898-2500,경기도 광명시 영당로 14,경기도 영당로 상상초월,3.3
이미용업,물빛헤어칼라,커트,10000원,02-2615-5785,경기도 광명시 덕단이로9번길 38,경기도 덕단이로9번길 물빛헤어칼라,0
이미용업,김정아헤어갤러리,파마,40000원,02-2688-3922,"경기도 광명시 도덕로 61, 명보그린빌라 1층",경기도 도덕로 김정아헤어갤러리,0
한식_일반,장수분식,\칼국수,7000원,02-830-8802,"경기도 광명시 광명로 837, A동 102호(광명동)",경기도 광명로 장수분식,0
한식_면류,옛날뚱보냉면,물냉면,6000원,02-2619-9056,"경기도 광명시 오리로 966, 2층(광명동)",경기도 오리로 옛날뚱보냉면,4
한식_일반,이천밥상,뷔페성인,7000원,010-2845-0477,"경기도 안산시 상록구 예술광장로 49, 108호",경기도 상록구 이천밥상,3.8
이미용업,22번가미용실,드라이,10000원,02-502-7775,경기도 과천시 부림로16(9단지 복합상가 마동 1층),경기도 부림로16(9단지 22번가미용실,별점 없음
한식_육류,똘똘이네M카페,물냉면,7000원,031-278-5081,경기도 수원시 권선구 고색로 54번길66(고색동),경기도 권선구 똘똘이네M카페,0
한식_육류,한여울통나무랜드,삼겹살(200g),12000원,031-832-7676,경기도 연천군 전곡읍 평화로427,경기도 전곡읍 한여울통나무랜드,4.8
한식_일반,부산식당,된장찌개,6000원,031-834-8150,경기도 연천군 신서면 도대로3번길40,경기도 신서면 부산식당,3.7
한식_일반,두꺼비식당,김치찌개,6000원,031-832-7716,경기도 연천군 전곡읍 전곡로 164번길11-15,경기도 전곡읍 두꺼비식당,5
한식_일반,오작교분식,김치찌개,6000원,031-832-0424,경기도 연천군 전곡읍 전곡로164번길 11-18,경기도 전곡읍 오작교분식,4.9
한식_일반,혜림분식,김치찌개,7000원,031-832-2247,경기도 연천군 전곡읍 전곡로164번길 11-5,경기도 전곡읍 혜림분식,0
한식_일반,희망분식,된장찌개,7000원,031-832-5304,경기도 연천군 전곡읍 전곡로 164번길11-21,경기도 전곡읍 희망분식,0
한식_육류,연천온골한우,등심(한우200),24000원,031-832-6353,경기도 연천군 전곡읍 전곡로 213,경기도 전곡읍 연천온골한우,5
한식_일반,이조식당,된장찌개,7000원,031-582-9789,경기도 가평군 북면 가화로 1008,경기도 북면 이조식당,5
한식_육류,복돼지 한판,복돼지삼겹살,11000원,031-584-0371,경기도 가평군 조종면 조종희망로 36,경기도 조종면 복돼지 한판,0
한식_육류,이조참숯갈비,갈비탕,10000원,031-584-3939,경기도 가평군 청평면 잠곡로 33-1,경기도 청평면 이조참숯갈비,1
한식_면류,어수정국수집,잔치국수,4000원,031-866-6005,경기도 동두천시 생연로 31,경기도 생연로 어수정국수집,4.6
한식_찌개류,고릴라,된장찌개+비빔밥,10000원,02-504-1251,경기도 과천시 새술막길38(중앙빌딩 1층),경기도 새술막길38(중앙빌딩 고릴라,별점 없음
한식_해산물,무교동낙지,낙지칼국수,8000원,02-507-1183,경기도 과천시 별양상가2로 20(새서울프라자 5층),경기도 별양상가2로 무교동낙지,1
한식_찌개류,곰식당,김치찌개,5000원,02-504-5922,경기도 과천시 별양상가2로 20(새서울프라자 지하),경기도 별양상가2로 곰식당,4
이미용업,소정미용실,커트,10000원,02-503-8067,경기도 과천시 별양로164(7단지상가),경기도 별양로164(7단지상가) 소정미용실,별점 없음
일식,인성참치,참치초밥,8000원,02-503-0235,경기도 과천시 별양상가1로 10(과천타워 2층),경기도 별양상가1로 인성참치,2.8
한식_분식,황가네분식,김치찌개,6000원,02-507-1331,경기도 과천시 별양상가2로 20(새서울프라자 지하),경기도 별양상가2로 황가네분식,4.1
한식_찌개류,새서울손두부,김치찌개,7000원,02-503-1740,경기도 과천시 별양상가2로 20(새서울프라자 지하),경기도 별양상가2로 새서울손두부,0
한식_해산물,황태마을,황태탕,8000원,02-3678-8989,경기도 과천시 별양상가2로 14(제일쇼핑 지하),경기도 별양상가2로 황태마을,5
한식_육류,소요산명품한우,제육정식,12000원,031-866-8820,경기도 동두천시 평화로 2910번길 1,경기도 평화로 소요산명품한우,0
중식,태화관,자장면,4000원,031-865-2353,경기도 동두천시 생연로 171,경기도 생연로 태화관,4.2
중식,라이라이,자장면,5000원,031-865-1202,경기도 동두천시 장고갯로 253,경기도 장고갯로 라이라이,4.2
중식,향원,자장면,6000원,031-886-3887,경기도 여주시 여흥로 142,경기도 여흥로 향원,4.5
한식_일반,충남칼국수,칼국수,7000원,031-867-8863,경기도 동두천시 정장로 17,경기도 정장로 충남칼국수,4.1
한식_일반,생연골,삼겹살,14000원,031-861-4601,경기도 동두천시 생연로 124-1,경기도 생연로 생연골,0
한식_일반,향미식당,칼국수,7000원,031-867-6579,경기도 동두천시 생연로 104,경기도 생연로 향미식당,5
한식_기타,계정횟집,송어회(1인),17000원,031-773-1556,경기도 양평군 양동면 양서북로 666-13,경기도 양동면 계정횟집,4.2
한식_일반,명진식당,선지해장국,8000원,031-773-7693,경기도 양평군 용문면 용문역길 8,경기도 용문면 명진식당,3.8
한식_면류,고향칼국수,칼국수,7000원,031-772-9810,경기도 양평군 양동면 양동로 1844,경기도 양동면 고향칼국수,1.9
한식_일반,몽실식당,불고기+된장찌개,10000원,031-771-9296,경기도 양평군 양평읍 양평장터길 9-1,경기도 양평읍 몽실식당,4.2
한식_일반,진고개집,소머리국밥,10000원,031-775-0878,경기도 양평군 양평읍 양평시장길8번길 6,경기도 양평읍 진고개집,4.7
한식_육류,옹고집닭갈비,닭갈비(200g),11000원,031-773-8592,경기도 양평군 용문면 용문역길 7-5,경기도 용문면 옹고집닭갈비,3.3
한식_면류,삿갓봉뽕잎해물칼국수,뽕잎해물칼국수,8000원,031-774-1259,경기도 양평군 양평읍 경강로 2335-12,경기도 양평읍 삿갓봉뽕잎해물칼국수,3.4
한식_육류,한섬갈비,돼지갈비(250g),15000원,031-773-3488,경기도 양평군 용문면 용문로 802,경기도 용문면 한섬갈비,3.7
한식_육류,일죽회관,삼겹살(200g),12000원,031-672-8721,경기도 안성시 일죽면 금일로 476,경기도 일죽면 일죽회관,5
중식,팔미원,짜장면,5000원,031-796-5654,경기도 하남시 경기도 하남시 신장로1로15번길 74,경기도 경기도 팔미원,3
한식_일반,철이네,떡볶이,6000원,031-421-7279,경기도 의왕시 내손중앙로 51,경기도 내손중앙로 철이네,별점 없음
한식_일반,한우리식당,비빔밥,6000원,031-429-7711,"경기도 의왕시 경수대로 209, 104호",경기도 경수대로 한우리식당,4
한식_일반,유가네김밥,김밥,3000원,031-425-4433,경기도 의왕시 복지로 96,경기도 복지로 유가네김밥,별점 없음
이미용업,목련이용원,컷트,12000원,031-457-7273,경기도 의왕시 찬우물길 33(오전동),경기도 찬우물길 목련이용원,0
이미용업,굿보이 남성커트,커트,9000원,031-532-5053,경기도 포천시 중앙로 145(신읍동),경기도 중앙로 굿보이 남성커트,5
한식_육류,대신정육점식당,삼겹살,10000원,031-531-4288,경기도 포천시 영북면 운천로 21,경기도 영북면 대신정육점식당,5
한식_면류,송우리손칼국수,손칼국수,6000원,031-541-3412,경기도 포천시 호국로 923(선단동),경기도 호국로 송우리손칼국수,3
한식_일반,마로니에,돈까스,11000원,031-674-9993,경기도 안성시 장기로45번길 22-3,경기도 장기로45번길 마로니에,3.5
이미용업,성신미용실,컷트,10000원,031-675-7995,경기도 안성시 중앙로367번길 72-3,경기도 중앙로367번길 성신미용실,0
한식_일반,청주해장국,선지해장국,7000원,031-675-7074,경기도 안성시 남파로 127,경기도 남파로 청주해장국,3
중식,용천각,자장면,4000원,031-378-3842,경기도 오산시 오산로272번길 8,경기도 오산로272번길 용천각,2.5
한식_일반,양돈회관,삼겹살(200g),12000원,031-672-8722,경기도 안성시 일죽면 주래본죽로 16,경기도 일죽면 양돈회관,0
한식_일반,중앙식당,두루치기,10000원,031-672-2867,경기도 안성시 양성면 읍내길 13,경기도 양성면 중앙식당,5
한식_육류,주공정육점숯불구이,삼겹살(200g),13000원,031-676-9277,경기도 안성시 중앙로 214,경기도 중앙로 주공정육점숯불구이,0
한식_일반,은주네,칼국수,6000원,031-677-0706,경기도 안성시 시장길 37,경기도 시장길 은주네,4.4
한식_일반,영천칡냉면,물냉면,7000원,031-692-0340,경기도 안성시 공도읍 서동대로 4410,경기도 공도읍 영천칡냉면,4.5
한식_일반,백두산 가든,갈비탕(국내산),12000원,031-675-7779,경기도 안성시 안성맞춤대로 945,경기도 안성맞춤대로 백두산 가든,별점 없음
이미용업,오시오이발관,이발(성인),10000원,031-672-0588,경기도 안성시 장기로74번길 22,경기도 장기로74번길 오시오이발관,0
한식_육류,서울곱창,삼겹살,15000원,031-373-4709,경기도 오산시 오산로300번길 10-10,경기도 오산로300번길 서울곱창,0
한식_일반,그곳에가면 가정식백반,백반,6000원,031-372-8786,경기도 오산시 시장길 10,경기도 시장길 그곳에가면 가정식백반,별점 없음
이미용업,명동미용실,일반펌,25000원,031-374-8619,경기도 오산시 은여울로7번길 21,경기도 은여울로7번길 명동미용실,0
이미용업,아쿠아헤어,일반펌,25000원,031-377-7346,경기도 오산시 대원로 68,경기도 대원로 아쿠아헤어,0
이미용업,모아미용실,커트,6000원,031-763-3677,경기도 광주시 경안안길 34,경기도 경안안길 모아미용실,0
한식_일반,쌈마루,우렁쌈밥,9000원,031-878-7879,경기도 양주시 백석읍 양주산성로 565,경기도 백석읍 쌈마루,0
이미용업,가위소리,커트,13000원,031-855-7288,경기도 양주시 백석읍 양주산성로 545,경기도 백석읍 가위소리,0
한식_육류,포동리한우,버섯불고기전골,9000원,031-829-3766,경기도 양주시 광적면 가래비11길 6,경기도 광적면 포동리한우,2.5
이미용업,상희미용실,커트,8000원,031-859-1642,경기도 양주시 화합로 1361번길 13,경기도 화합로 상희미용실,0
이미용업,태양이발관,커트,10000원,031-858-9036,경기도 양주시 은현면 은현로 58,경기도 은현면 태양이발관,별점 없음
이미용업,까까보까,커트,10000원,031-857-5667,경기도 양주시 고암길 305-44,경기도 고암길 까까보까,4
한식_일반,단월식당,가정식백반,6000원,031-633-0425,경기도 이천시 단월로 32 (단월동),경기도 단월로 단월식당,3.8
한식_일반,엄마분식,비빕밥,6000원,031-635-0120,경기도 이천시 영창로 158 (관고동),경기도 영창로 엄마분식,5
세탁업,스마일크리닝,코트,8000원,031-642-8285,경기도 이천시 장호원읍 샘재로147번길 14,경기도 장호원읍 스마일크리닝,0
한식_면류,이천원칼국수,손칼국수,4500원,031-636-4385,경기도 이천시 부발읍 대산로 524,경기도 부발읍 이천원칼국수,5
기타양식,삐에로치킨호프,치킨(후라이드),16000원,031-766-3787,경기도 광주시 경충대로1422번길 42 상가동 104호,경기도 경충대로1422번길 삐에로치킨호프,5
한식_일반,올터한식부페,한식부페,7000원,031-984-7725,경기도 김포시 월곶면 김포대로 2949,경기도 월곶면 올터한식부페,4.4
한식_면류,시골식당,냉면,5000원,031-762-6437,경기도 광주시 곤지암읍 곤지암로 51,경기도 곤지암읍 시골식당,3
한식_면류,이조칼국수,칼국수,6000원,031-765-8515,경기도 광주시 오포읍 양벌로 122,경기도 오포읍 이조칼국수,별점 없음
한식_면류,정가네식당,냉면,6000원,031-763-8536,경기도 광주시 도척면 노곡로 7,경기도 도척면 정가네식당,5
한식_일반,할매정성밥상,할매밥상,6000원,031-391-5339,경기도 군포시 산본천로202번길 13,경기도 산본천로202번길 할매정성밥상,0
한식_육류,미창숯불갈비,백반,6500원,031-459-9292,경기도 군포시 당산로 153,경기도 당산로 미창숯불갈비,5
이미용업,정철헤어샵,커트,10000원,031-396-6682,경기도 군포시 수리산로 100 설악아파트상가 104,경기도 수리산로 정철헤어샵,별점 없음
이미용업,헤어창조,커트,6000원,031-477-2536,경기도 군포시 금산로 7번길 15,경기도 금산로 헤어창조,0
이미용업,빨강머리,커트,10000원,031-391-6834,경기도 군포시 쟁골2길 22,경기도 쟁골2길 빨강머리,0
한식_면류,국수집,잔치국수,4000원,031-393-0058,"경기도 군포시 산본천로 183번길 36-4, 1",경기도 산본천로 국수집,4
한식_육류,옥돌돼지갈비,냉면,8000원,031-453-6978,경기도 군포시 당산로 75,경기도 당산로 옥돌돼지갈비,3
한식_일반,김포고깃집,소고기,34000원,031-989-5135,경기도 김포시 하성면 하성로 499,경기도 하성면 김포고깃집,5
세탁업,청운세탁소,양복드라이,6000원,02-804-3366,경기도 광명시 금하로527번길 10-6(소하동),경기도 금하로527번길 청운세탁소,0
한식_일반,지혜식당,추어탕,7000원,031-987-0986,경기도 김포시 월곶면 군하로 123,경기도 월곶면 지혜식당,3.2
한식_일반,먹거리식당,김치찌개,6000원,031-996-2037,경기도 김포시 풍무로 25,경기도 풍무로 먹거리식당,5
한식_일반,청수숯불갈비,돼지갈비,15000원,031-982-8292,경기도 김포시 봉화로 167,경기도 봉화로 청수숯불갈비,4
한식_일반,주연생구이,된장찌개,7000원,031-988-9997,"경기도 김포시 김포대로 841, 112호",경기도 김포대로 주연생구이,5
이미용업,송창숙헤어코디,여성펌,30000원,031-988-6576,경기도 김포시 하성면 애기봉로 863,경기도 하성면 송창숙헤어코디,0
한식_일반,신촌회관,갈비탕,12000원,031-988-4455,경기도 김포시 하성면 애기봉로 850,경기도 하성면 신촌회관,5
한식_일반,갈비촌,갈비탕,9000원,031-983-3200,경기도 김포시 하성면 애기봉로806번길 41,경기도 하성면 갈비촌,2.3
한식_일반,한양생고기,갈비탕,11000원,031-981-2158,경기도 김포시 양촌읍 양곡1로 22,경기도 양촌읍 한양생고기,0
한식_일반,황가네소머리국밥,소갈비탕,10000원,031-981-7715,경기도 김포시 양촌읍 양곡1로56번길 7,경기도 양촌읍 황가네소머리국밥,4.7
이미용업,에스텔헤어,여성파마,40000원,031-986-5092,경기도 김포시 고촌읍 장차로 13번길 18,경기도 고촌읍 에스텔헤어,0
한식_육류,돈미정숯불갈비,생삼겹살,14000원,02-2687-9220,경기도 광명시 광복로 70(철산동),경기도 광복로 돈미정숯불갈비,0
한식_육류,신촌갈비,돼지갈비,10000원,031-941-7310,경기도 파주시 새꽃로 199(금촌동),경기도 새꽃로 신촌갈비,4.3
세탁업,한진세탁,와이셔츠,2000원,02-2689-5856,경기도 광명시 광명로 877,경기도 광명로 한진세탁,별점 없음
이미용업,선미용실,파마,28000원,02-2684-7833,경기도 광명시 철산로 62(철산동),경기도 철산로 선미용실,별점 없음
이미용업,꽁지머리,파마,35000원,02-2066-1619,경기도 광명시 오리로 995번길 10,경기도 오리로 꽁지머리,0
이미용업,유미미용실,커트,10000원,02-2686-0338,경기도 광명시 오리로942번길 8-1,경기도 오리로942번길 유미미용실,0
이미용업,우미헤어,파마,30000원,02-899-0363,경기도 광명시 안재로 10번길 30-1,경기도 안재로 우미헤어,0
한식_일반,우리식당,청국장,7000원,02-897-7012,경기도 광명시 충현로 1,경기도 충현로 우리식당,2.7
한식_면류,해주냉면,냉면,6500원,02-2612-8377,"경기도 광명시 광이로 13번길 21 , 1층",경기도 광이로 해주냉면,3.7
한식_일반,호남식당,순대국,8000원,010-8729-4325,"경기도 광명시 광명로 837, A동 115호(광명동)",경기도 광명로 호남식당,0
한식_일반,옛날집,닭칼국수,8000원,031-945-6677,경기도 파주시 문화로 74-3(아동동),경기도 문화로 옛날집,3.1
한식_일반,시레기국밥,시레기국밥,7000원,031-942-8865,경기도 파주시 금정8길 1(금촌동),경기도 금정8길 시레기국밥,5
한식_일반,김밥레스토랑,김밥,2500원,031-941-2904,경기도 파주시 청석로 256 교하1번가 106호(동패동),경기도 청석로 김밥레스토랑,1
이미용업,선미용실,커트,8000원,031-941-2882,경기도 파주시 금정24길 15(금촌동),경기도 금정24길 선미용실,0
이미용업,엘로이미용실,커트,5000원,031-953-3237,경기도 파주시 파주읍 술이홀로 432,경기도 파주읍 엘로이미용실,0
중식,대운각,자장면,6000원,031-953-0174,경기도 파주시 파주읍 파발로16번길 32,경기도 파주읍 대운각,5
한식_일반,원주네식당,육개장,5000원,031-952-5558,경기도 파주시 파주읍 시장거리길 34,경기도 파주읍 원주네식당,5
한식_면류,산몰랭이국수,국수,5000원,031-948-1457,"경기도 파주시 아동로 20, 장안3차상가 E-107(금촌동)",경기도 아동로 산몰랭이국수,5
한식_일반,고씨네해장국,선지해장국,8000원,031-948-8220,경기도 파주시 가람로116번길 31(와동동),경기도 가람로116번길 고씨네해장국,2.9
한식_육류,복드림한우,삼겹살,11000원,031-944-8060,경기도 파주시 탄현면 새오리로 48,경기도 탄현면 복드림한우,4.2
한식_육류,암소식당,차돌박이(180g),22000원,031-945-1255,경기도 파주시 월롱면 엘지로360번길 19,경기도 월롱면 암소식당,5
한식_일반,맘,제육덮밥,7000원,031-942-7880,"경기도 파주시 월롱면 엘씨디로 16, LCD파크 A-127",경기도 월롱면 맘,4
한식_육류,삼겹살에소주한잔,대패삼겹살,8000원,031-953-0068,경기도 파주시 문산읍 문향로84번길 2,경기도 문산읍 삼겹살에소주한잔,1
이미용업,조희미용실,커트,13000원,031-954-1116,경기도 파주시 문산읍 문향로75번길 19-12,경기도 문산읍 조희미용실,5
한식_일반,제일분식,김밥,2500원,031-953-6106,"경기도 파주시 문산읍 문산로 42-1, 1층",경기도 문산읍 제일분식,0
세탁업,백양세탁,바지단줄임,4000원,031-877-1957,경기도 의정부시 안말로 88,경기도 안말로 백양세탁,0
한식_일반,털보순대,순대국,8000원,031-941-5558,경기도 파주시 금정24길 15(금촌동),경기도 금정24길 털보순대,4
한식_일반,소망순대국,순대국,8000원,031-944-3929,경기도 파주시 금정24길 17(금촌동),경기도 금정24길 소망순대국,5
한식_일반,중앙스낵(중앙순대국),순대국,8000원,031-943-1252,경기도 파주시 금정24길 21(금촌동),경기도 금정24길 중앙스낵(중앙순대국),별점 없음
이미용업,팜스헤어클럽,커트,8000원,031-947-8908,"경기도 파주시 송화로 11, 169동 2층 210호(아동동, 팜스상가)",경기도 송화로 팜스헤어클럽,0
이미용업,은혜미용실,커트,10000원,010-4331-3459,경기도 파주시 파평면 장마루로 246-1,경기도 파평면 은혜미용실,0
이미용업,시온미용실,커트,5000원,031-941-5285,경기도 파주시 월롱면 쉰우물길 13-16,경기도 월롱면 시온미용실,0
이미용업,헤어짱,커트,10000원,031-944-0810,경기도 파주시 탄현면 여치길 81,경기도 탄현면 헤어짱,0
이미용업,로이미용실,커트,8000원,031-957-5007,경기도 파주시 광탄면 혜음로 1127-2,경기도 광탄면 로이미용실,0
한식_일반,원도봉산 감자탕,비빔밥,7000원,031-873-7830,경기도 의정부시 망월로 14,경기도 망월로 원도봉산 감자탕,3.7
한식_일반,일출,김치/된장찌개,7000원,031-826-1579,경기도 의정부시 망월로 17,경기도 망월로 일출,3
한식_면류,곰보냉면,물냉면,8000원,031-848-1755,"경기도 의정부시 태평로73번길 20, 나동 46호",경기도 태평로73번길 곰보냉면,2.1
이미용업,샘플남성컷,컷트,8000원,031-873-7080,경기도 의정부시 충의로 52,경기도 충의로 샘플남성컷,4
이미용업,김순옥미용실,커트,7000원,031-874-4328,경기도 의정부시 비우로 98,경기도 비우로 김순옥미용실,0
한식_일반,나드리분식,김치찌개,6500원,031-871-7983,경기도 의정부시 흥선로16번길 91,경기도 흥선로16번길 나드리분식,0
한식_면류,이레네칼국수,해물칼국수,5000원,031-853-3321,경기도 의정부시 의정부시 오목로 99,경기도 의정부시 이레네칼국수,4.5
세탁업,토탈빨래방,바지단줄임,4000원,031-844-8194,경기도 의정부시 추동로19번길 17-14,경기도 추동로19번길 토탈빨래방,5
세탁업,은하수세탁소,신사복상하,7000원,031-846-6369,경기도 의정부시 추동로 12,경기도 추동로 은하수세탁소,별점 없음
세탁업,동아세탁소,신사복상하,5000원,031-875-7779,"경기도 의정부시 장곡로 248, 2층",경기도 장곡로 동아세탁소,0
한식_일반,한가네,청국장,8000원,031-836-3829,경기도 의정부시 시민로121번길 60,경기도 시민로121번길 한가네,별점 없음
이미용업,헤어이벤트,커트,10000원,031-844-9520,경기도 의정부시 태평로 204,경기도 태평로 헤어이벤트,0
한식_일반,사랑채보리밥,청국장,7000원,031-836-7035,경기도 의정부시 의정로46번길 18,경기도 의정로46번길 사랑채보리밥,1
한식_일반,친구네,김치/된장찌개,7000원,031-829-4566,"경기도 의정부시 시민로19번길 22-7, 1층 (의정부동)",경기도 시민로19번길 친구네,5
한식_일반,미락촌,김치/된장찌개,7000원,031-829-6445,경기도 의정부시 의정로80번길 15,경기도 의정로80번길 미락촌,0
한식_일반,두래촌,제육우럭쌈밥,13000원,031-225-0047,경기도 화성시 안녕북길 7 (안녕동),경기도 안녕북길 두래촌,1.8
목욕업,삼진목욕탕,목욕비,4000원,031-848-0157,경기도 의정부시 태평로 198,경기도 태평로 삼진목욕탕,0
이미용업,미스터블루컷,컷트,7000원,-,경기도 의정부시 가능로 80-1,경기도 가능로 미스터블루컷,별점 없음
기타서비스업,송탄카페,아메리카노,2000원,031-611-8471,경기도 평택시 탄현로346번길 46,경기도 탄현로346번길 송탄카페,별점 없음
한식_면류,국수집,잔치국수,6000원,031-684-1102,경기도 평택시 포승읍 평택항만길 8,경기도 포승읍 국수집,4
한식_일반,영광굴비백반,굴비백반,6000원,031-654-1170,경기도 평택시 무지개공원2길 40-1 (비전동),경기도 무지개공원2길 영광굴비백반,5
중식,소락천,자장면,5000원,031-653-4539,경기도 평택시 평택로 89 (통복동),경기도 평택로 소락천,3
한식_일반,먹자분식,비빔밥,6500원,031-662-3155,경기도 평택시 중앙시장로9번길 22-2 (신장동),경기도 중앙시장로9번길 먹자분식,4.7
한식_일반,세모분식,콩나물국밥,6000원,031-666-0414,경기도 평택시 중앙시장로9번길 22-4 (신장동),경기도 중앙시장로9번길 세모분식,3.5
이미용업,또오래헤어샵,커트,7000원,031-663-7567,경기도 평택시 신서로 81 (신장동),경기도 신서로 또오래헤어샵,0
이미용업,영심이컷트전문점,남성커트,8000원,031-652-3068,경기도 평택시 평남로 702 (비전동),경기도 평남로 영심이컷트전문점,별점 없음
이미용업,나이스클럽,커트,8000원,010-5024-4985,경기도 화성시 병점2로 81-1 (병점동),경기도 병점2로 나이스클럽,0
한식_기타,다온우렁쌈밥,비빔밥,9000원,031-441-0040,경기도 안양시 동안구 비산로 18 1동 2층 201호 (비산동),경기도 동안구 다온우렁쌈밥,4.8
이미용업,머리 못하는 집,남녀성인커트,10000원,031-227-0698,경기도 화성시 봉담읍 샘마을길 26 상가204호,경기도 봉담읍 머리 못하는 집,2.7
중식,청마루,짜장면,6000원,031-221-9889,경기도 화성시 봉담읍 와우안길 26-9,경기도 봉담읍 청마루,5
한식_육류,영웅갈매기,갈매기살,8000원,031-226-0503,경기도 화성시 봉담읍 와우안길 26-9,경기도 봉담읍 영웅갈매기,4.6
중식,전설의 짬뽕,짜장면,6000원,031-221-6364,경기도 화성시 병점로 50 (병점동),경기도 병점로 전설의 짬뽕,2.5
한식_육류,정원 오리더덕주물럭,닭칼국수,8000원,031-226-7503,"경기도 화성시 병점중앙로152, 101호","경기도 병점중앙로152, 정원 오리더덕주물럭",0
이미용업,Pro바리깡,커트,7000원,031-227-0811,경기도 화성시 봉담읍 동화새터길 122 상가동 104호,경기도 봉담읍 Pro바리깡,별점 없음
중식,동화루,자장면,6000원,031-297-0449,"경기도 화성시 봉담읍 동화길 93-6, 101,102호 (지존타워)",경기도 봉담읍 동화루,3.2
이미용업,양미용실,파마,25000원,031-573-1023,경기도 남양주시 금곡로 65-15 (금곡동),경기도 금곡로 양미용실,0
이미용업,짱미용실,파마,25000원,031-573-1023,경기도 남양주시 진접읍 장현로 59-10,경기도 진접읍 짱미용실,0
한식_면류,고향손칼국수,칼국수,6000원,031-577-3237,경기도 남양주시 와부읍 수레로 72,경기도 와부읍 고향손칼국수,3.3
한식_면류,최가네칼국수,칼국수,6500원,031-527-0042,경기도 남양주시 진건읍 사릉로442번길 8-5,경기도 진건읍 최가네칼국수,3.3
세탁업,월드세탁,양복한벌,8000원,031-502-6654,"경기도 안산시 상록구 안산천남1로 70, 104호",경기도 상록구 월드세탁,0
한식_기타,초가집,추어탕,8000원,031-385-2446,경기도 안양시 동안구 평촌대로127번길 82,경기도 동안구 초가집,0
이미용업,라헬헤어샾,펌,40000원,031-456-2279,경기도 안양시 동안구 갈산로 64 (호계동),경기도 동안구 라헬헤어샾,5
한식_일반,자매식당,백반,6600원,031-389-0555,경기도 안양시 동안구 시민대로 171,경기도 동안구 자매식당,5
한식_기타,형제식당,백반,6000원,031-471-4119,경기도 안양시 만안구 석천로181번길 14,경기도 만안구 형제식당,5
한식_기타,톰과제리,김치찌개,7000원,031-465-1515,경기도 안양시 만안구 양화로37번길 23,경기도 만안구 톰과제리,4
세탁업,제일세탁소,양복,6000원,031-383-1150,"경기도 안양시 동안구 동안로 11(호계동, 무궁화상가)",경기도 동안구 제일세탁소,0
한식_육류,우리한우,꽃등심(600g),88000원,031-442-4780,경기도 안양시 동안구 비산로 37 조이빌딩 201호,경기도 동안구 우리한우,5
이미용업,오늘은 머리하는날,컷트,10000원,031-387-6464,경기도 안양시 동안구 관평로336번길 30,경기도 동안구 오늘은 머리하는날,0
세탁업,진흥세탁소,양복,5000원,031-442-7623,경기도 안양시 만안구 양화로길71번길 24,경기도 만안구 진흥세탁소,별점 없음
한식_기타,남부고기집,해장국,2800원,031-444-6305,경기도 안양시 만안구 장내로 150번길 34,경기도 만안구 남부고기집,3.2
한식_기타,돈모아참삼겹,생삼겹(130g),5000원,031-466-1647,경기도 안양시 만안구 장내로 138,경기도 만안구 돈모아참삼겹,3
중식,짜우탕,짜장면,3500원,032-327-6650,경기도 부천시 소향로 246(중동),경기도 소향로 짜우탕,3.8
중식,국빈중화요리,짜장,4000원,031-484-7506,"경기도 안산시 상록구 예술광장1로 7, 지하",경기도 상록구 국빈중화요리,4
한식_일반,칠갑산생고기,된장찌개,7000원,031-402-6158,경기도 안산시 단원구 화랑로 149,경기도 단원구 칠갑산생고기,0
한식_일반,네오빌김밥,야채김밥,2300원,031-411-0027,"경기도 안산시 단원구 광덕동로 78, 104호",경기도 단원구 네오빌김밥,5
이미용업,고은미용실,커트,8000원,031-438-8676,경기도 안산시 상록구 건건로 67,경기도 상록구 고은미용실,0
한식_일반,다빈,콩비지백반,8000원,031-413-8818,"경기도 안산시 단원구 화랑로 402, 지하106호",경기도 단원구 다빈,0
이미용업,장지영헤어샵,여컷트,12000원,031-406-3989,경기도 안산시 상록구 구룡서길 24,경기도 상록구 장지영헤어샵,0
한식_일반,전주콩나물국밥,비빔밥,6500원,032-214-9932,경기도 부천시 부일로 354(중동),경기도 부일로 전주콩나물국밥,5
중식,창현장,짜장면,6000원,032-652-6571,경기도 부천시 부일로342번길 9(중동),경기도 부일로342번길 창현장,3.3
한식_일반,고향마을,김치찌개,8000원,032-341-6630,경기도 부천시 상동로117번길 61(상동),경기도 상동로117번길 고향마을,5
한식_육류,송원숯불갈비,갈비탕,10000원,032-655-4852,경기도 부천시 부천로10번길44(심곡동),경기도 부천로10번길44(심곡동) 송원숯불갈비,별점 없음
한식_일반,홍천식당,청국장,7000원,032-349-1122,경기도 부천시 지봉로34번길 22(역곡동),경기도 지봉로34번길 홍천식당,3
양식,수제생돈까스 국가대표,돈가스,8000원,031-333-4772,경기도 용인시 처인구 이동면 백옥대로 642,경기도 처인구 수제생돈까스 국가대표,별점 없음
한식_육류,신포갈비,신포돼지갈비(250g),16000원,032-326-8616,경기도 부천시 부일로199번길 56(상동),경기도 부일로199번길 신포갈비,4.8
